disease_id	disease_name	treats	palliates	total_edges
Q741208	pseudotumor cerebri	0	0	2
Q18557841	pseudovascular skin squamous cell carcinoma	0	0	1
Q1052391	pseudoxanthoma elasticum	0	0	1
Q179945	psoriasis	1	0	20
Q511097	psoriatic arthritis	3	0	6
Q18554007	psychologic dyspareunia	0	0	1
Q18553788	psychologic vaginismus	0	0	2
Q7256482	psychosexual disorder	0	0	6
Q170082	psychotic disorder	0	0	6
Q1862972	pterygium	0	0	5
Q622427	ptosis	0	0	2
Q18557959	puerperal pulmonary embolism	0	0	1
Q18554240	pulmonary alveolar microlithiasis	0	0	1
Q448698	pulmonary alveolar proteinosis	0	0	1
Q18556859	pulmonary artery choriocarcinoma	0	0	2
Q18557572	pulmonary artery leiomyosarcoma	0	0	4
Q18553218	pulmonary aspergilloma	0	0	1
Q2869826	pulmonary atresia with Ventricular Septal Defect	0	0	1
Q18556469	pulmonary blastoma	0	0	5
Q2059275	pulmonary coin lesion	0	0	1
Q18967417	pulmonary cryptococcosis	0	0	1
Q857667	pulmonary edema	6	0	7
Q220570	pulmonary embolism	9	0	11
Q18557961	pulmonary embolism and infarction	0	0	1
Q188605	pulmonary emphysema	4	0	12
Q28848006	pulmonary eosinophilia	0	0	1
Q32446	pulmonary fibrosis	0	0	5
Q1052626	pulmonary hemosiderosis	0	0	2
Q1128595	pulmonary hypertension	5	0	8
Q18556243	pulmonary immaturity	0	0	1
Q18557327	pulmonary large cell neuroendocrine carcinoma	0	0	2
Q19000546	pulmonary neuroendocrine tumor	0	0	2
Q16977260	pulmonary plasma cell granuloma	0	0	1
Q18554512	pulmonary sarcoidosis	0	0	2
Q18556999	pulmonary sclerosing hemangioma	0	0	2
Q18558028	pulmonary subvalvular stenosis	0	0	1
Q18554844	pulmonary systemic sclerosis	0	0	2
Q18555243	pulmonary tuberculosis	4	0	5
Q18557687	pulmonary type ovarian small cell carcinoma	0	0	1
Q18556989	pulmonary valve disease	0	0	4
Q3799243	pulmonary valve insufficiency	0	0	1
Q579527	pulmonary valve stenosis	1	0	4
Q18557571	pulmonary vein leiomyosarcoma	0	0	3
Q18345704	pulmonary venoocclusive disease	0	0	1
Q18554028	pulp degeneration	0	0	1
Q18554692	pulp erosion	0	0	1
Q932843	pulpitis	0	0	1
Q18554310	pulsating exophthalmos	0	0	2
Q1117652	punctate epithelial keratoconjunctivitis	0	0	2
Q7260026	punctate palmoplantar keratoderma	0	0	2
Q4675781	punctate palmoplantar keratoderma type III	0	0	1
Q18555067	pupil disease	0	0	4
Q751631	pure red-cell aplasia	1	0	2
Q3043155	purine nucleoside phosphorylase deficiency	0	0	1
Q935293	purpura	0	0	4
Q3410985	purpura fulminans	0	0	1
Q18553862	purulent acute otitis media	0	0	1
Q18558202	purulent endophthalmitis	0	0	6
Q18554539	purulent labyrinthitis	0	0	1
Q4676432	pustulosis of palm and sole	18	0	20
Q974928	pycnodysostosis	0	0	1
Q18555177	pyelitis	0	0	3
Q3508732	pyelo-ureteral junction syndrome	0	0	1
Q506652	pyelonephritis	5	0	8
Q18555175	pyeloureteritis cystica	0	0	1
Q18553886	pyloric antrum cancer	0	0	1
Q1027995	pyloric stenosis	0	0	3
Q10647237	pylorospasm	0	0	1
Q18553885	pylorus cancer	0	0	2
Q2119633	pyoderma	0	0	6
Q1526459	pyoderma gangrenosum	2	0	4
Q1147908	pyometritis	0	0	2
Q1923955	pyomyositis	0	0	1
Q18556978	pyosalpinx	0	0	1
Q18554721	pyoureter	0	0	1
Q18557945	pyridoxine deficiency anemia	0	0	2
Q18553629	pyridoxine-refractory autosomal recessive sideroblastic anemia	0	0	1
Q18553630	pyridoxine-responsive sideroblastic anemia	0	0	1
Q18558083	pyriform sinus cancer	0	0	1
Q18553504	pyrimidine metabolic disorder	0	0	2
Q622604	pyromania	0	0	1
Q7263794	pyruvate carboxylase deficiency disease	0	0	1
Q7263801	pyruvate decarboxylase deficiency	0	0	1
Q778731	pyuria	0	0	1
Q944758	quadriplegia	0	0	1
Q18554009	qualitative platelet defect	0	0	1
Q39222	rabies	0	0	1
Q18554259	radial nerve lesion	0	0	2
Q427118	radial neuropathy	0	0	2
Q18557482	radiation cystitis	0	0	2
Q175180	radiculopathy	0	0	3
Q16892594	radioulnar synostosis	0	0	2
Q23037767	rainbow trout allergy	0	0	1
Q3508578	rapadilino syndrome	0	0	1
Q1509367	rapidly progressive glomerulonephritis	0	0	2
Q1327700	reactive arthritis	0	0	1
Q18554972	reactive cutaneous fibrous lesion	0	0	2
Q17077617	reading disorder	0	0	4
Q27677572	recessive dystrophic epidermolysis bullosa	0	0	1
Q18553591	recombinase activating gene 1 deficiency	0	0	1
Q18553592	recombinase activating gene 2 deficiency	0	0	1
Q18557421	rectal cloacogenic carcinoma	0	0	1
Q18554389	rectal disease	0	0	7
Q18554955	rectal neoplasm	0	0	4
Q2062483	rectal prolapse	0	0	1
Q18555196	rectosigmoid cancer	0	0	1
Q18555197	rectosigmoid junction cancer	0	0	2
Q18555195	rectosigmoid junction neoplasm	0	0	2
Q18557164	rectum Kaposi's sarcoma	0	0	3
Q18554959	rectum adenocarcinoma	0	0	4
Q18553558	rectum adenoma	0	0	3
Q2739660	rectum cancer	2	0	11
Q18558077	rectum carcinoma in situ	0	0	1
Q18557496	rectum leiomyoma	0	0	1
Q18556726	rectum leiomyosarcoma	0	0	2
Q18554956	rectum lymphoma	0	0	2
Q18554957	rectum malignant melanoma	0	0	2
Q18556041	rectum mucinous adenocarcinoma	0	0	2
Q18557006	rectum neuroendocrine neoplasm	0	0	3
Q18556173	rectum rhabdomyosarcoma	0	0	2
Q18554958	rectum sarcoma	0	0	5
Q18557561	rectum sarcomatoid carcinoma	0	0	3
Q18557707	rectum signet ring adenocarcinoma	0	0	2
Q18556843	rectum squamous cell carcinoma	0	0	4
Q2455180	recurrent corneal erosion	0	0	1
Q751641	recurrent hypersomnia	0	0	3
Q1300720	red color blindness	0	0	2
Q18554625	red-green color blindness	0	0	2
Q21505518	reducing body myopathy	0	0	1
Q2895354	reflex epilepsy	0	0	3
Q18554916	reflex sympathetic dystrophy	0	0	1
Q470427	refractive error	0	0	22
Q18557480	refractory hairy cell leukemia	0	0	2
Q18557481	refractory hematologic cancer	0	0	4
Q18558158	refractory plasma cell neoplasm	0	0	2
Q18554773	regional ureteric cancer	0	0	1
Q18554171	regular astigmatism	0	0	1
Q690032	relapsing fever	0	0	4
Q187656	relapsing polychondritis	1	0	3
Q18555066	relapsing-remitting multiple sclerosis	0	0	1
Q18556662	renal Wilms' tumor	0	0	1
Q18555163	renal adenoma	0	0	3
Q669435	renal agenesis	0	0	1
Q18554680	renal artery atheroma	0	0	2
Q18555068	renal artery disease	0	0	6
Q515376	renal artery obstruction	0	0	1
Q18556333	renal carcinoma	0	0	5
Q1164529	renal cell carcinoma	0	0	18
Q18556340	renal clear cell carcinoma	0	0	1
Q18553516	renal fibrosis	0	0	1
Q1207967	renal glycosuria	0	0	1
Q18553923	renal hypertension	0	0	7
Q18557741	renal infectious disease	0	0	1
Q3882418	renal oncocytoma	0	0	3
Q822598	renal osteodystrophy	0	0	1
Q18556546	renal pelvis adenocarcinoma	0	0	2
Q18556547	renal pelvis carcinoma	0	0	4
Q18557146	renal pelvis inverted papilloma	0	0	2
Q18557084	renal pelvis neoplasm	0	0	2
Q18557082	renal pelvis papillary tumor	0	0	2
Q18556849	renal pelvis squamous cell carcinoma	0	0	3
Q18557081	renal pelvis transitional cell carcinoma	0	0	5
Q18557147	renal pelvis urothelial papilloma	0	0	2
Q18558204	renal tuberculosis	0	0	2
Q1516211	renal tubular acidosis	1	0	4
Q6013986	renal tubular transport disease	0	0	9
Q2144212	renal-hepatic-pancreatic dysplasia	0	0	1
Q3296793	renovascular hypertension	1	0	5
Q18553360	reproductive organ benign neoplasm	0	0	8
Q18554942	reproductive organ cancer	0	0	6
Q7314317	reproductive system disease	0	0	6
Q18554665	residual stage angle-closure glaucoma	0	0	1
Q18558265	residual stage corticosteroid-induced glaucoma	0	0	1
Q18553914	residual stage of open angle glaucoma	0	0	1
Q23037744	respiratory allergy	1	0	4
Q767485	respiratory failure	0	0	6
Q18554367	respiratory syncytial virus infectious disease	1	0	2
Q18553359	respiratory system benign neoplasm	0	0	10
Q7315926	respiratory system cancer	0	0	10
Q3286546	respiratory system disease	0	0	10
Q3427757	respiratory-effort related arousals	0	0	1
Q916280	restless legs syndrome	2	0	6
Q2151267	restrictive cardiomyopathy	0	0	3
Q18556528	rete ovarii adenocarcinoma	0	0	1
Q18557374	rete ovarii adenoma	0	0	3
Q18557375	rete ovarii cystadenofibroma	0	0	2
Q18556972	rete ovarii cystadenoma	0	0	2
Q18556529	rete ovarii neoplasm	0	0	3
Q18554788	rete testis adenocarcinoma	0	0	2
Q18557260	rete testis adenoma	0	0	3
Q18556919	rete testis neoplasm	0	0	3
Q7316718	reticular dysgenesis	0	0	1
Q2466106	reticular erythematous mucinosis	0	0	1
Q18557921	reticular pattern testicular yolk sac tumor	0	0	1
Q7316721	reticulate acropigmentation of Kitamura	0	0	1
Q18557965	reticulosarcoma	0	0	1
Q18557721	retina lymphoma	0	0	3
Q18557950	retinal artery occlusion	0	0	5
Q18556412	retinal cancer	0	0	6
Q18557709	retinal cell cancer	0	0	3
Q3043268	retinal degeneration	0	0	11
Q625164	retinal detachment	0	0	2
Q550455	retinal disease	0	0	21
Q18554471	retinal dystrophies primarily involving Bruch's membrane	0	0	1
Q18554724	retinal dystrophy in systemic or cerebroretinal lipidoses	0	0	1
Q18557405	retinal edema	0	0	2
Q18556689	retinal hemangioblastoma	0	0	7
Q18554330	retinal ischemia	0	0	1
Q17139523	retinal lattice degeneration	0	0	1
Q18557934	retinal melanoma	0	0	1
Q18554057	retinal microaneurysm	0	0	1
Q18554331	retinal perforation	0	0	3
Q6725785	retinal telangiectasia	0	0	2
Q18555088	retinal vascular disease	0	0	8
Q7077145	retinal vascular occlusion	0	0	5
Q7316771	retinal vasculitis	0	0	2
Q18554884	retinal vein occlusion	6	0	10
Q630552	retinitis	0	0	4
Q847057	retinitis pigmentosa	0	0	73
Q27677788	retinitis pigmentosa 1	0	0	1
Q27677787	retinitis pigmentosa 10	0	0	1
Q27677806	retinitis pigmentosa 11	0	0	1
Q27677758	retinitis pigmentosa 12	0	0	1
Q27677801	retinitis pigmentosa 13	0	0	1
Q27677780	retinitis pigmentosa 14	0	0	1
Q27677802	retinitis pigmentosa 17	0	0	1
Q27677756	retinitis pigmentosa 18	0	0	1
Q27677754	retinitis pigmentosa 19	0	0	1
Q27677814	retinitis pigmentosa 2	0	0	1
Q27677753	retinitis pigmentosa 20	0	0	1
Q27677798	retinitis pigmentosa 22	0	0	1
Q27677810	retinitis pigmentosa 23	0	0	1
Q27674963	retinitis pigmentosa 24	0	0	1
Q27677783	retinitis pigmentosa 25	0	0	1
Q27677765	retinitis pigmentosa 26	0	0	1
Q27677795	retinitis pigmentosa 27	0	0	1
Q27677762	retinitis pigmentosa 28	0	0	1
Q27677776	retinitis pigmentosa 29	0	0	1
Q27677813	retinitis pigmentosa 3	0	0	1
Q27677804	retinitis pigmentosa 30	0	0	1
Q27677789	retinitis pigmentosa 31	0	0	1
Q27677755	retinitis pigmentosa 32	0	0	1
Q27677763	retinitis pigmentosa 33	0	0	1
Q27677815	retinitis pigmentosa 34	0	0	1
Q27677757	retinitis pigmentosa 35	0	0	1
Q27677803	retinitis pigmentosa 36	0	0	1
Q27677797	retinitis pigmentosa 37	0	0	1
Q27677764	retinitis pigmentosa 38	0	0	1
Q27674948	retinitis pigmentosa 39	0	0	1
Q27677769	retinitis pigmentosa 4	0	0	1
Q27677773	retinitis pigmentosa 40	0	0	1
Q27677774	retinitis pigmentosa 41	0	0	1
Q27677785	retinitis pigmentosa 42	0	0	1
Q27677777	retinitis pigmentosa 43	0	0	1
Q27677793	retinitis pigmentosa 44	0	0	1
Q27677800	retinitis pigmentosa 45	0	0	1
Q27677807	retinitis pigmentosa 46	0	0	1
Q27677766	retinitis pigmentosa 47	0	0	1
Q27677781	retinitis pigmentosa 48	0	0	1
Q27677775	retinitis pigmentosa 49	0	0	1
Q27677794	retinitis pigmentosa 50	0	0	1
Q27677796	retinitis pigmentosa 51	0	0	1
Q27677761	retinitis pigmentosa 54	0	0	1
Q27677767	retinitis pigmentosa 55	0	0	1
Q27677768	retinitis pigmentosa 56	0	0	1
Q27677805	retinitis pigmentosa 57	0	0	1
Q27677760	retinitis pigmentosa 58	0	0	1
Q27677752	retinitis pigmentosa 59	0	0	1
Q27677811	retinitis pigmentosa 6	0	0	1
Q27677809	retinitis pigmentosa 60	0	0	1
Q27677770	retinitis pigmentosa 61	0	0	1
Q27677779	retinitis pigmentosa 62	0	0	1
Q27677784	retinitis pigmentosa 63	0	0	1
Q27677792	retinitis pigmentosa 66	0	0	1
Q27677759	retinitis pigmentosa 67	0	0	1
Q27677771	retinitis pigmentosa 68	0	0	1
Q27677808	retinitis pigmentosa 69	0	0	1
Q27677782	retinitis pigmentosa 7	0	0	1
Q27677790	retinitis pigmentosa 70	0	0	1
Q27674950	retinitis pigmentosa 71	0	0	1
Q27674958	retinitis pigmentosa 72	0	0	1
Q27674955	retinitis pigmentosa 73	0	0	1
Q27674960	retinitis pigmentosa 74	0	0	1
Q27674949	retinitis pigmentosa 75	0	0	1
Q27677786	retinitis pigmentosa 9	0	0	1
Q27677816	retinitis pigmentosa Y-linked	0	0	1
Q27677817	retinitis pigmentosa with or without situs inversus	0	0	1
Q500695	retinoblastoma	0	0	9
Q1423087	retinopathy of prematurity	0	0	1
Q1049881	retinoschisis	0	0	5
Q18555231	retrocochlear disease	0	0	2
Q1193891	retrograde amnesia	0	0	1
Q18558035	retromolar area cancer	0	0	1
Q18557049	retroperitoneal cancer	0	0	6
Q18557048	retroperitoneal germ cell neoplasm	0	0	1
Q18556758	retroperitoneal hemangiopericytoma	0	0	1
Q18556716	retroperitoneal leiomyosarcoma	0	0	1
Q18554300	retroperitoneal lymphoma	0	0	1
Q18553579	retroperitoneal neuroblastoma	0	0	1
Q18554301	retroperitoneal sarcoma	0	0	2
Q18554302	retroperitoneum carcinoma	0	0	2
Q6743515	rhabdoid cancer	0	0	2
Q18556606	rhabdoid meningioma	0	0	3
Q1898141	rhabdomyosarcoma	6	0	22
Q18554702	rheumatic congestive heart failure	0	0	1
Q18554842	rheumatic disease	0	0	6
Q753904	rheumatic fever	2	0	4
Q18553501	rheumatic heart disease	0	0	5
Q18557948	rheumatic myocarditis	0	0	2
Q18556988	rheumatic pulmonary valve disease	0	0	4
Q187255	rheumatoid arthritis	34	0	99
Q19001120	rheumatoid lung disease	0	0	2
Q114085	rhinitis	6	0	11
Q5763722	rhinoscleroma	0	0	1
Q4845643	rhinosporidiosis	0	0	1
Q7320761	rhizomelic chondrodysplasia punctata	0	0	1
Q183392	rickets	2	0	7
Q1048101	rickettsialpox	0	0	1
Q180375	right bundle branch block	0	0	1
Q18553867	ring corneal ulcer	0	0	1
Q18554115	ring staphyloma	0	0	1
Q18966134	rippling muscle disease	0	0	1
Q28816711	rod monochromacy	0	0	1
Q18554679	root caries	0	0	1
Q18967954	root resorption	0	0	1
Q831530	rosacea	4	0	5
Q18554161	round ligament malignant neoplasm	0	0	2
Q155857	rubella	0	0	1
Q3297012	rubeosis iridis	0	0	1
Q4358147	rumination disorder	0	0	1
Q18557870	sacral spinal canal and spinal cord meningioma	0	0	1
Q18553546	sacrum chordoma	0	0	1
Q18555982	sagittal sinus thrombosis	0	0	1
Q18556510	salivary gland adenoid cystic carcinoma	0	0	2
Q18558026	salivary gland cancer	0	0	8
Q18553549	salivary gland carcinoma	0	0	4
Q17152566	salivary gland disease	0	0	10
Q359892	salpingitis	0	0	5
Q18553984	salpingo-oophoritis	0	0	4
Q21505494	salt and pepper syndrome	0	0	1
Q9333895	sarcocystosis	0	0	2
Q18554230	sarcoid meningitis	0	0	2
Q193894	sarcoidosis	0	0	9
Q223911	sarcoma	0	0	38
Q18556275	sarcomatoid basal cell carcinoma	0	0	1
Q18556347	sarcomatoid mesothelioma	0	0	1
Q18557780	sarcomatoid penile squamous cell carcinoma	0	0	1
Q18556345	sarcomatoid renal cell carcinoma	0	0	1
Q18556852	sarcomatoid squamous cell skin carcinoma	0	0	1
Q18556155	sarcomatoid transitional cell carcinoma	0	0	2
Q18557587	sarcomatoid uterine corpus endometrioid adenocarcinoma	0	0	1
Q18557678	sarcomatosis	0	0	2
Q18557676	sarcomatosis of the meninges	0	0	2
Q18557821	sarcomatous intrahepatic cholangiocarcinoma	0	0	1
Q167178	scabies	5	0	7
Q21116779	scaling dermatitis	0	0	1
Q18555302	scalp dermatosis	16	0	17
Q18966132	scapuloperoneal myopathy	0	0	1
Q180266	scarlet fever	0	0	1
Q221159	schistosomiasis	0	0	6
Q834047	schizoaffective disorder	0	0	1
Q498237	schizoid personality disorder	0	0	1
Q41112	schizophrenia	39	0	98
Q2157462	schizophreniform disorder	22	0	23
Q861560	schizotypal personality disorder	0	0	1
Q18553466	schneckenbecken dysplasia	0	0	1
Q18557348	schwannoma of jugular foramen	0	0	1
Q18555330	schwannoma of twelfth cranial nerve	0	0	4
Q18554208	schwannoma of ureter	0	0	1
Q18554084	sciatic neuropathy	0	0	1
Q2557206	scimitar syndrome	0	0	1
Q18556157	scirrhous adenocarcinoma	0	0	1
Q18554064	scleral disease	0	0	6
Q18554116	scleral staphyloma	0	0	6
Q7434137	scleredema	0	0	2
Q511000	scleritis	0	0	5
Q7434154	sclerocornea	0	0	2
Q958797	scleroderma	0	0	5
Q18554713	scleromalacia perforans	0	0	1
Q18554619	scleroperikeratitis	0	0	1
Q18557903	sclerosing adenosis of breast	0	0	2
Q18557792	sclerosing breast papilloma	0	0	1
Q18554727	sclerosing cholangitis	0	0	5
Q1200237	sclerosing hemangioma	0	0	2
Q18556588	sclerosing hepatic carcinoma	0	0	1
Q18554762	sclerosing keratitis	0	0	2
Q18556956	sclerosing liposarcoma	0	0	1
Q3475955	sclerosteosis	0	0	4
Q28065559	sclerosteosis 1	0	0	1
Q28065560	sclerosteosis 2	0	0	1
Q174857	scoliosis	0	0	2
Q950591	scotoma	0	0	1
Q170102	scrapie	0	0	1
Q18554401	screw worm infectious disease	0	0	1
Q18557319	scrotal angioma	0	0	1
Q18555934	scrotal carcinoma	0	0	5
Q18555933	scrotum Paget's disease	0	0	2
Q18556259	scrotum basal cell carcinoma	0	0	1
Q18554455	scrotum melanoma	0	0	2
Q18556665	scrotum neoplasm	0	0	3
Q18554454	scrotum squamous cell carcinoma	0	0	2
Q1194496	scrub typhus	0	0	1
Q163865	scurvy	1	0	2
Q18556319	sea-blue histiocyte syndrome	0	0	2
Q3147703	seafood poisoning	0	0	1
Q1051223	seasonal affective disorder	0	0	1
Q22443673	sebaceous adenocarcinoma	0	0	1
Q3384899	sebaceous adenoma	0	0	1
Q18556264	sebaceous basal cell carcinoma	0	0	1
Q18556995	sebaceous breast carcinoma	0	0	1
Q7442319	sebaceous carcinoma	0	0	3
Q18558062	sebaceous gland disease	0	0	4
Q18556994	sebaceous gland neoplasm	0	0	2
Q448310	seborrheic dermatitis	7	0	9
Q1934513	seborrheic infantile dermatitis	0	0	1
Q2166371	seborrheic keratosis	0	0	5
Q685594	second-degree atrioventricular block	0	0	3
Q18554542	secondary Parkinson disease	0	0	3
Q18553994	secondary corneal edema	0	0	1
Q3622611	secondary hyperparathyroidism	0	0	3
Q18554323	secondary hyperparathyroidism of renal origin	0	0	2
Q987319	secondary hypertension	0	0	4
Q1641153	secondary hypertrophic osteoarthropathy	0	0	1
Q18554917	secondary lacrimal atrophy	0	0	1
Q18965511	secondary progressive multiple sclerosis	0	0	1
Q18556216	secondary syphilis	0	0	1
Q18554256	secondary vitreoretinal degeneration	0	0	1
Q18553207	secretory diarrhea	0	0	4
Q18556392	secretory meningioma	0	0	1
Q18557541	secretory uterine corpus endometrioid adenocarcinoma	0	0	1
Q18553507	segmental dystonia	0	0	1
Q27675163	selective IgA deficiency disease	0	0	1
Q18557533	selective IgD deficiency disease	0	0	1
Q18557107	selective IgE deficiency disease	0	0	1
Q17094243	selective IgG deficiency disease	0	0	1
Q6085903	selective IgM deficiency disease	0	0	1
Q3043167	selective immunoglobulin deficiency disease	0	0	4
Q377493	selective mutism	0	0	2
Q18556008	sella turcica neoplasm	0	0	5
Q18553690	semantic agnosia	0	0	2
Q18551037	seminal vesicle acute gonorrhea	0	0	2
Q18554789	seminal vesicle adenocarcinoma	0	0	2
Q18553856	seminal vesicle chronic gonorrhea	0	0	1
Q18556971	seminal vesicle cystadenoma	0	0	2
Q18556092	seminal vesicle tumor	0	0	2
Q5092514	senile angioma	0	0	1
Q18558188	senile cataract	0	0	6
Q18554783	senile degeneration of brain	0	0	1
Q18554496	senile ectropion	0	0	1
Q18554384	senile entropion	0	0	1
Q18554252	senile reticular retinal degeneration	0	0	1
Q18553274	sennetsu fever	0	0	2
Q928697	sensorineural hearing loss	0	0	2
Q18553656	sensory organ benign neoplasm	0	0	9
Q18555098	sensory peripheral neuropathy	0	0	1
Q18553674	sensory system cancer	0	0	5
Q18553219	sensory system disease	0	0	5
Q2300749	separation anxiety disorder	0	0	1
Q18557033	septal myocardial infarction	0	0	1
Q924421	septic arthritis	0	0	1
Q18553929	septic myocarditis	0	0	2
Q3100117	septicemic plague	1	0	2
Q18553425	serine deficiency	0	0	6
Q18554031	serous conjunctivitis except viral	0	0	1
Q7455060	serous cystadenocarcinoma	0	0	5
Q2058432	serous glue ear	0	0	2
Q18554799	serous labyrinthitis	0	0	1
Q18555135	serous surface papilloma	0	0	1
Q103177	severe acute respiratory syndrome	0	0	1
Q1334408	severe combined immunodeficiency	0	0	19
Q18553325	severe congenital neutropenia	0	0	1
Q18558039	severe nonproliferative diabetic retinopathy	0	0	1
Q18554442	severe pre-eclampsia	0	0	2
Q5474322	sex cord-gonadal stromal tumor	0	0	7
Q18556466	sex cord-stromal neoplasm	0	0	10
Q18554938	sex differentiation disease	0	0	7
Q18553616	sexual disorder	0	0	6
Q1137463	sexual dysfunction	0	0	7
Q18553956	sexual masochism	0	0	1
Q18553947	sexual sadism	0	0	1
Q23037743	shellfish allergy	0	0	3
Q327298	shigellosis	4	0	5
Q18967414	shipyard eye	0	0	1
Q1484058	short QT syndrome	0	0	2
Q662272	short bowel syndrome	0	0	1
Q26492844	short chain acyl-CoA dehydrogenase deficiency	0	0	1
Q4420146	short rib – polydactyly syndrome	0	0	2
Q1660341	shoulder impingement syndrome	0	0	1
Q2002586	sialadenitis	0	0	4
Q1627831	sialolithiasis	0	0	1
Q7506696	sialuria	0	0	2
Q1072290	sick building syndrome	0	0	1
Q1757915	sick sinus syndrome	0	0	1
Q185034	sickle cell anemia	1	0	6
Q2047938	side effect	0	0	1
Q2610084	sideroblastic anemia	0	0	8
Q18965552	sideroblastic anemia with spinocerebellar ataxia	0	0	2
Q1413860	siderosis	0	0	1
Q18554164	siderosis of eye	0	0	1
Q18554265	sigmoid colon cancer	0	0	2
Q18554932	sigmoid disease	1	0	2
Q18554931	sigmoid neoplasm	0	0	2
Q18556276	signet ring basal cell carcinoma	0	0	1
Q825923	signet ring cell adenocarcinoma	0	0	8
Q18557718	signet ring cell intrahepatic cholangiocarcinoma	0	0	1
Q18557137	signet ring cell variant cervical mucinous adenocarcinoma	0	0	1
Q18557042	silent myocardial infarction	0	0	1
Q653318	silicosis	0	0	2
Q7515484	silo filler's disease	0	0	1
Q18558151	simple chronic conjunctivitis	0	0	1
Q2046811	simultanagnosia	0	0	1
Q18553498	sinoatrial node disease	0	0	3
Q183344	sinusitis	17	0	24
Q1456383	situs inversus	0	0	1
